444,-0.04,-1.12
480,-0.06,-1.39
499,-0.05,-1.39
519,-0.06,-1.65
538,-0.06,-1.52
558,-0.05,-1.39
577,-0.04,-1.12
596,-0.04,-0.99
616,-0.04,-1.12
635,-0.05,-1.26
655,-0.05,-1.26
674,-0.05,-1.26
694,-0.04,-1.12
713,-0.04,-0.99
733,-0.04,-0.86
752,-0.04,-1.12
772,-0.04,-0.99
791,-0.04,-0.99
811,-0.04,-0.99
830,-0.04,-1.12
849,-0.04,-1.12
869,-0.04,-1.12
888,-0.04,-1.12
908,-0.05,-1.26
927,-0.05,-1.12
947,-0.05,-1.26
966,-0.05,-1.26
986,-0.05,-1.39
1005,-0.05,-1.26
1025,-0.05,-1.26
1044,-0.05,-1.26
1061,-0.05,-1.26
1081,-0.05,-1.39
1100,-0.05,-1.26
1120,-0.05,-1.26
1139,-0.05,-1.26
1159,-0.05,-1.26
1201,-0.07,-1.65
1221,-0.06,-1.52
1241,-0.06,-1.52
1260,-0.06,-1.52
1280,-0.05,-1.39
1299,-0.05,-1.26
1318,-0.05,-1.26
1338,-0.05,-1.26
1357,-0.05,-1.26
1377,-0.05,-1.26
1396,-0.05,-1.26
1416,-0.05,-1.26
1435,-0.05,-1.26
1455,-0.05,-1.26
1474,-0.05,-1.26
1494,-0.05,-1.26
1513,-0.05,-1.26
1532,-0.05,-1.39
1552,-0.05,-1.26
1571,-0.05,-1.26
1591,-0.05,-1.26
1610,-0.05,-1.39
1638,-0.06,-1.52
1657,-0.06,-1.52
1678,-0.06,-1.52
1697,-0.06,-1.52
1717,-0.06,-1.52
1736,-0.06,-1.52
1756,-0.06,-1.52
1775,-0.06,-1.39
1795,-0.06,-1.52
1814,-0.06,-1.52
1833,-0.06,-1.52
1853,-0.06,-1.52
1872,-0.06,-1.39
1892,-0.06,-1.52
1911,-0.06,-1.52
1931,-0.06,-1.39
1950,-0.05,-1.39
1970,-0.06,-1.52
1989,-0.06,-1.52
2009,-0.06,-1.39
2028,-0.06,-1.52
2048,-0.05,-1.52
2067,-0.06,-1.52
2086,-0.06,-1.52
2106,-0.06,-1.52
2125,-0.06,-1.52
2145,-0.06,-1.52
2164,-0.06,-1.52
2188,-0.06,-1.65
2207,-0.06,-1.52
2227,-0.05,-1.39
2246,-0.06,-1.39
2266,-0.06,-1.39
2285,-0.06,-1.52
2305,-0.05,-1.52
2324,-0.06,-1.52
2343,-0.06,-1.52
2363,-0.06,-1.52
2382,-0.06,-1.52
2402,-0.05,-1.52
2421,-0.06,-1.52
2441,-0.06,-1.52
2460,-0.06,-1.65
2481,-0.06,-1.52
2500,-0.06,-1.65
2520,-0.06,-1.52
2539,-0.06,-1.52
2558,-0.05,-1.39
2578,-0.06,-1.52
2597,-0.06,-1.52
2617,-0.05,-1.52
2636,-0.06,-1.52
2656,-0.06,-1.52
2675,-0.06,-1.52
2695,-0.06,-1.52
2714,-0.06,-1.39
2734,-0.05,-1.39
2756,-0.06,-1.52
2776,-0.05,-1.39
2796,-0.05,-1.39
2816,-0.05,-1.39
2835,-0.05,-1.39
2876,-0.07,-1.79
2896,-0.06,-1.65
2916,-0.06,-1.65
2935,-0.06,-1.65
2955,-0.06,-1.52
2974,-0.06,-1.52
2994,-0.06,-1.52
3013,-0.06,-1.39
3033,-0.05,-1.39
3052,-0.05,-1.39
3072,-0.06,-1.39
3091,-0.06,-1.39
3110,-0.06,-1.52
3130,-0.06,-1.52
3149,-0.06,-1.39
3169,-0.05,-1.39
3188,-0.06,-1.52
3208,-0.06,-1.52
3227,-0.06,-1.52
3247,-0.06,-1.52
3266,-0.06,-1.52
3286,-0.06,-1.52
3305,-0.06,-1.52
3329,-0.05,-1.52
3348,-0.06,-1.52
3367,-0.06,-1.52
3387,-0.06,-1.52
3406,-0.06,-1.52
3426,-0.06,-1.52
3445,-0.06,-1.52
3465,-0.06,-1.39
3484,-0.05,-1.39
3504,-0.05,-1.52
3523,-0.05,-1.39
3543,-0.06,-1.39
3562,-0.05,-1.39
3581,-0.06,-1.39
3601,-0.05,-1.52
3620,-0.05,-1.39
3640,-0.05,-1.39
3659,-0.05,-1.39
3679,-0.06,-1.39
3698,-0.05,-1.52
3718,-0.05,-1.52
3737,-0.05,-1.39
3757,-0.05,-1.39
3776,-0.05,-1.39
3795,-0.05,-1.26
3816,-0.05,-1.26
3835,-0.05,-1.39
3855,-0.05,-1.39
3874,-0.05,-1.39
3897,-0.06,-1.39
3916,-0.05,-1.39
3936,-0.05,-1.39
3955,-0.05,-1.39
3975,-0.05,-1.39
3994,-0.05,-1.39
4014,-0.05,-1.39
4033,-0.05,-1.39
4052,-0.05,-1.39
4072,-0.05,-1.39
4091,-0.05,-1.39
4111,-0.05,-1.39
4130,-0.05,-1.39
4150,-0.05,-1.39
4169,-0.05,-1.39
4190,-0.05,-1.39
4209,-0.05,-1.26
4229,-0.05,-1.39
4248,-0.05,-1.39
4268,-0.05,-1.39
4287,-0.05,-1.39
4306,-0.05,-1.39
4326,-0.05,-1.39
4345,-0.05,-1.39
4365,-0.05,-1.39
4384,-0.05,-1.39
4404,-0.05,-1.39
4423,-0.05,-1.39
4446,-0.05,-1.39
4465,-0.05,-1.39
4485,-0.06,-1.39
4504,-0.05,-1.39
4546,-0.07,-1.79
4567,-0.06,-1.65
4586,-0.05,-1.52
4605,-0.06,-1.39
4625,-0.06,-1.39
4644,-0.05,-1.39
4664,-0.05,-1.39
4683,-0.05,-1.39
