450,0.00,0.07
487,-0.00,-0.07
506,-0.00,-0.07
526,-0.00,-0.07
545,0.00,-0.07
565,-0.00,-0.07
584,0.00,0.07
604,-0.00,0.07
632,0.00,-0.07
663,0.00,0.07
683,0.00,0.07
702,0.00,0.07
721,0.00,-0.07
742,0.00,0.07
761,-0.00,-0.07
811,-0.00,-0.07
974,-0.01,-0.33
1247,-0.02,-0.46
1266,-0.01,-0.33
1286,-0.01,-0.33
1305,-0.01,-0.20
1325,-0.01,-0.20
1344,-0.00,-0.20
1363,-0.01,-0.07
1384,-0.00,-0.20
1403,-0.00,-0.07
1423,-0.01,-0.07
1442,-0.00,-0.07
1462,-0.00,-0.07
1481,-0.00,-0.07
1501,-0.00,-0.07
1529,-0.01,-0.07
1549,-0.00,-0.07
1568,-0.00,-0.20
1588,-0.00,-0.07
1607,-0.00,-0.07
1627,-0.00,-0.07
1646,-0.00,-0.07
1666,-0.00,-0.07
1685,-0.00,-0.07
1704,-0.00,-0.07
1724,-0.00,-0.07
1743,-0.00,-0.07
1763,-0.00,-0.07
1782,-0.00,-0.07
1802,-0.00,-0.07
1821,-0.00,-0.07
1841,-0.00,-0.07
1860,-0.00,-0.07
1880,-0.00,-0.07
1899,-0.00,-0.07
1918,-0.00,-0.07
1938,-0.00,-0.07
1957,-0.00,-0.07
1978,-0.00,-0.07
1997,-0.00,-0.07
2017,-0.00,0.07
2036,-0.00,-0.07
2056,-0.00,-0.07
2078,-0.00,-0.07
2098,-0.00,-0.07
2117,-0.00,-0.07
2137,-0.00,-0.07
2156,-0.00,-0.20
2176,-0.00,-0.07
2195,-0.00,-0.07
2214,-0.00,-0.07
2234,-0.00,-0.07
2253,-0.01,-0.07
2274,-0.00,-0.07
2293,-0.00,-0.07
2313,-0.00,-0.07
2332,-0.00,-0.07
2352,-0.00,-0.07
2371,-0.00,-0.07
2391,-0.00,-0.07
2410,-0.00,-0.07
2429,-0.00,-0.07
2449,-0.00,-0.07
2468,-0.00,-0.07
2488,-0.00,-0.07
2507,-0.00,0.07
2527,-0.00,-0.07
2546,-0.00,-0.07
2566,-0.00,-0.07
2585,0.00,-0.07
2605,-0.00,-0.07
2624,-0.00,-0.07
2648,-0.01,-0.07
2667,-0.00,-0.07
2686,0.00,-0.07
2706,-0.00,-0.07
2725,-0.00,-0.07
2745,-0.00,-0.07
2764,-0.00,-0.07
2784,-0.00,-0.07
2803,-0.00,-0.07
2823,0.00,-0.07
2842,-0.00,-0.07
2870,-0.00,-0.20
2899,-0.01,-0.20
2919,-0.01,-0.07
2938,-0.00,-0.20
2958,-0.00,-0.07
2977,-0.00,-0.20
2997,-0.00,-0.07
3016,-0.00,-0.07
3036,-0.00,-0.07
3055,-0.00,-0.07
3075,-0.00,-0.07
3094,-0.00,-0.07
3113,-0.00,-0.07
3133,-0.00,-0.07
3152,-0.00,-0.07
3172,-0.00,-0.07
3191,-0.00,-0.07
3214,-0.00,-0.07
3233,-0.00,-0.20
3254,-0.00,-0.07
3273,-0.00,-0.07
3293,-0.00,-0.07
3312,-0.00,-0.07
3332,-0.00,-0.07
3351,-0.00,-0.07
3371,-0.00,-0.07
3390,-0.00,-0.07
3409,-0.00,-0.07
3429,-0.00,-0.07
3448,-0.00,-0.07
3468,-0.00,-0.20
3487,-0.00,-0.07
3507,-0.00,-0.07
3526,-0.00,-0.07
3546,-0.01,-0.20
3565,-0.01,-0.07
3585,-0.00,-0.07
3604,-0.00,-0.07
3623,-0.00,-0.07
3643,-0.00,-0.07
3662,-0.00,-0.07
3682,-0.00,-0.07
3701,-0.00,-0.07
3721,-0.00,-0.07
3740,-0.00,-0.07
3760,-0.00,-0.07
3783,-0.00,-0.07
3803,-0.00,-0.07
3822,-0.00,-0.07
3842,-0.00,-0.07
3861,-0.00,-0.07
3880,-0.00,-0.20
3900,-0.00,-0.07
3919,-0.00,-0.07
3939,-0.00,-0.20
3958,-0.00,-0.07
3978,-0.00,-0.07
3997,-0.00,-0.20
4017,-0.00,-0.07
4036,-0.00,-0.07
4056,-0.00,-0.07
4075,-0.00,-0.07
4094,-0.01,-0.07
4114,-0.00,-0.07
4133,-0.00,-0.07
4153,-0.00,-0.07
4172,-0.00,-0.07
4192,-0.00,-0.20
4212,-0.00,-0.07
4232,-0.00,-0.07
4251,-0.00,-0.07
4271,-0.00,-0.07
4290,-0.00,-0.07
4310,-0.00,-0.07
4332,-0.01,-0.20
4352,-0.01,-0.07
4371,-0.00,-0.07
